Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
7634,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002414,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.8891
4853,CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352
4956,CA-2014-160262,6/9/2014,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1909,79.14,3,0,36.4044
9975,US-2016-103674,12/6/2016,12/10/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10004752,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Blackstonian Pencils,18.69,7,0,5.2332
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Fiskars Softgrip Scissors,65.88,6,0,18.4464
4538,CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003560,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Zebra Zazzle Fluorescent Highlighters,18.24,3,0,6.2016
7633,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10002602,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.0384
1670,US-2015-157154,1/10/2015,1/15/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048
1273,US-2016-103646,4/21/2016,4/26/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272
4358,CA-2017-162565,12/11/2017,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001937,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 21,10.368,2,0.2,3.6288
4734,US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0,9.5616
648,CA-2016-103947,4/1/2016,4/8/2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144
503,US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
3912,CA-2017-126788,6/5/2017,6/6/2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",LG G3,470.376,3,0.2,52.9173
7942,CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048
2388,CA-2015-145065,12/12/2015,12/15/2015,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-FA-10001229,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Staples,7.86,2,0,3.6156
1981,CA-2016-112669,4/14/2016,4/14/2016,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10001228,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976
9192,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1979,49.568,2,0.2,15.49
7182,CA-2016-138667,12/27/2016,12/30/2016,Second Class,MW-18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10003063,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Micro Innovations USB RF Wireless Keyboard with Mouse,40,2,0.2,0.5
6182,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,TEC-PH-10002538,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817
305,CA-2015-144253,5/4/2015,5/9/2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
9950,CA-2017-121559,6/1/2017,6/3/2017,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10004568,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Maxell LTO Ultrium - 800 GB,83.97,3,0,15.9543
1916,CA-2017-124597,4/30/2017,5/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-AR-10002280,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Staples in misc. colors,15.528,3,0.2,4.8525
8718,CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Dax Clear Box Frame,6.984,2,0.6,-4.5396
7683,CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-AP-10003779,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
1937,CA-2015-141768,5/25/2015,5/27/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10002268,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Ultra Door Push Plate,14.73,3,0,4.8609
9332,CA-2016-108056,9/29/2016,10/3/2016,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
3885,CA-2014-152849,7/5/2014,7/12/2014,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 322,4.368,3,0.2,0.3822
3835,CA-2014-105984,11/24/2014,11/24/2014,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000847,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Executive Mid-Back Manager's Chair,611.058,3,0.3,-34.9176
5055,CA-2015-141243,1/3/2015,1/8/2015,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 317,7.056,3,0.2,0.7938
7568,CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001534,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 230,20.736,4,0.2,7.2576
2399,CA-2017-169264,8/14/2017,8/16/2017,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10000246,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 318,16.68,6,0,4.3368
7723,US-2017-138086,4/16/2017,4/20/2017,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Hoover Commercial SteamVac,40.74,3,0,12.222
4263,CA-2017-123351,9/21/2017,9/25/2017,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,31907,South,OFF-AP-10001242,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0,24.144
2950,CA-2017-134915,11/12/2017,11/12/2017,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-AC-10001266,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13
6676,CA-2015-109337,11/21/2015,11/23/2015,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-MA-10002930,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,0,22.653
979,CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Angle-D Ring Binders,3.282,2,0.7,-2.6256
6215,CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278,West,OFF-EN-10001219,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0,3.7436
3648,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-SU-10002522,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Acme Kleen Earth Office Shears,15.52,4,0,4.5008
5207,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000490,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}","OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,1,0,0.5828
5336,CA-2014-103331,8/26/2014,9/1/2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002659,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Avoid Verbal Orders Carbonless Minifold Book,3.38,1,0,1.5548
4442,US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001932,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Staxonsteel Drawer Files,965.85,5,0,135.219
7510,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892
3046,CA-2017-125290,11/6/2017,11/10/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 339,13.9,5,0,3.614
3910,CA-2015-167010,4/5/2015,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1,0.2,2.37
4841,CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",9-3/4 Diameter Round Wall Clock,27.58,2,0,11.5836
6202,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,Central,TEC-AC-10004396,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech Keyboard K120,43.56,3,0.2,-4.9005
7752,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cisco SPA301,467.97,3,0,140.391
3922,CA-2016-110044,6/28/2016,7/2/2016,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001299,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,0.2,35.9976
9799,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10000912,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Anker 24W Portable Micro USB Car Charger,26.376,4,0.4,2.6376
81,CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0,8.0352
3116,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Office Star Flex Back Scooter Chair with White Frame,532.704,6,0.2,-39.9528
3344,CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",PureGear Roll-On Screen Protector,59.97,3,0,28.7856
8810,US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001404,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 517,14.76,5,0.2,4.9815
8413,CA-2017-132290,3/10/2017,3/14/2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472
8416,CA-2017-107265,4/6/2017,4/12/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Easy-staple paper,106.32,3,0,49.9704
3416,CA-2016-116540,9/2/2016,9/2/2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-FA-10002676,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Colored Push Pins,1.81,1,0,0.6516
2509,CA-2017-163902,3/2/2017,3/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000675,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
4826,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Computer Room Manger, 14""",77.952,3,0.2,15.5904
3876,CA-2016-136231,9/5/2016,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.799
1895,US-2017-108063,12/2/2017,12/5/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,OFF-AR-10001446,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 309,34.65,3,0,10.395
4397,CA-2016-148740,11/15/2016,11/19/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,92024,West,TEC-PH-10002549,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032
710,CA-2014-112158,12/2/2014,12/4/2014,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768
2354,CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.9546
3400,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10004359,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Multicolor Computer Printout Paper,629.1,6,0,301.968
8832,CA-2015-145324,11/15/2015,11/19/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-FU-10002759,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",12-1/2 Diameter Round Wall Clock,39.96,2,0,14.3856
3631,CA-2017-155957,11/26/2017,11/30/2017,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10004708,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Fellowes Superior 10 Outlet Split Surge Protector,213.136,7,0.2,23.9778
4839,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1924,27.744,6,0.2,10.0572
8408,CA-2017-140480,7/8/2017,7/12/2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 325,28.91,7,0,8.673
2479,CA-2014-145212,9/13/2014,9/19/2014,Standard Class,DC-12850,Dan Campbell,Consumer,United States,New York City,New York,10011,East,OFF-AR-10002833,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 322,5.46,3,0,1.4742
9006,CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
8635,CA-2017-159793,8/25/2017,8/29/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664
6513,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10004559,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 49,11.52,4,0,5.6448
5050,US-2014-104759,3/31/2014,4/4/2014,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004901,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2,0.2,13.9972
5991,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058
7352,CA-2017-141138,11/10/2017,11/16/2017,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,West,TEC-AC-10001772,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,43.5981
9054,CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Griffin GC17055 Auxiliary Audio Cable,28.784,2,0.2,2.8784
8626,CA-2015-156118,12/8/2015,12/12/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10000533,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012
2596,CA-2017-149048,5/13/2017,5/17/2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004632,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Ibico Hi-Tech Manual Binding System,914.97,3,0,411.7365
5441,US-2017-153633,11/13/2017,11/18/2017,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",DIXON Oriole Pencils,2.064,1,0.2,0.1548
6210,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003925,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Fellowes PB300 Plastic Comb Binding Machine,2793.528,9,0.2,942.8157
3791,CA-2014-107139,7/5/2014,7/11/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Vinyl Sectional Post Binders,180.96,6,0.2,67.86
591,US-2016-156986,3/20/2016,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961
3137,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10004908,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Panasonic KX TS3282W Corded phone,67.992,1,0.2,8.499
5518,CA-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Chrome Stack Chair,239.96,10,0.3,-10.284
4194,CA-2015-150875,11/16/2015,11/20/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.8582
3812,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Push Button Manager's Chair, Indigo",146.136,3,0.2,16.4403
9744,CA-2016-137127,6/16/2016,6/22/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10001641,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 518,9.45,3,0,4.536
2226,CA-2016-106383,3/19/2016,3/21/2016,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018
364,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 333,5.56,2,0,1.4456
7537,CA-2017-103415,12/3/2017,12/8/2017,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716
2234,CA-2015-123232,12/14/2015,12/16/2015,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001051,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",HTC One,319.968,4,0.2,35.9964
5250,CA-2015-106215,4/16/2015,4/21/2015,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Staples,12.576,4,0.2,4.0872
4803,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,8,0.7,-9.8208
394,US-2014-134971,6/7/2014,6/10/2014,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
