Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,ReturnCategory
8082,CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1914,131.904,3,0.2,Medium Profit
8107,CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,Medium Profit
3114,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10002504,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.9,5,0,Medium Profit
4202,CA-2015-143105,12/10/2015,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002713,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0,Medium Profit
9520,US-2017-104451,5/8/2017,5/12/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Fellowes Mighty 8 Compact Surge Protector,81.08,4,0,Medium Profit
9710,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",SAFCO Boltless Steel Shelving,340.92,3,0,Low Profit
8234,CA-2014-158225,9/22/2014,9/28/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco Commercial Shelving,40.68,2,0,Low Profit
8090,US-2015-117492,8/7/2015,8/9/2015,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0,Medium Profit
9291,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 351,9.84,3,0,Low Profit
9513,CA-2017-142461,5/30/2017,6/3/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,Low Loss
1815,CA-2015-131597,9/14/2015,9/18/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002607,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",KI Conference Tables,170.136,3,0.2,Low Loss
2807,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0,Low Profit
8455,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004748,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,Low Loss
8021,CA-2017-167227,11/2/2017,11/5/2017,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,Low Profit
6286,CA-2016-125080,10/21/2016,10/26/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2,0.4,High Loss
439,CA-2017-130043,9/15/2017,9/19/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1897,31.872,8,0.2,Medium Profit
6692,US-2017-165869,7/31/2017,8/5/2017,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10002472,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",3M Office Air Cleaner,155.88,6,0,Medium Profit
2753,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Prang Drawing Pencil Set,5.56,2,0,Low Profit
9154,US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10001246,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 317,16.464,7,0.2,Low Profit
7161,CA-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,OFF-FA-10002280,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Advantus Plastic Paper Clips,16,4,0.2,Low Profit
7841,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,FUR-TA-10003954,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Hon 94000 Series Round Tables,1184.72,4,0,High Profit
2109,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,High Profit
2280,CA-2017-142622,10/30/2017,11/2/2017,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Novimex Fabric Task Chair,97.568,2,0.2,Low Loss
5932,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001363,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Apple iPhone 5S,683.988,2,0.4,High Loss
5855,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,Low Loss
8428,CA-2017-167017,11/23/2017,11/25/2017,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Staple remover,4.36,2,0,Low Profit
1475,CA-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-AR-10003770,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 340,17.28,6,0,Low Profit
5,US-2015-108966,10/11/2015,10/18/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-ST-10000760,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Eldon Fold 'N Roll Cart System,22.368,2,0.2,Low Profit
1710,CA-2017-123491,10/30/2017,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Leather Task Chair, Black",71.992,1,0.2,Low Loss
9990,CA-2014-110422,1/21/2014,1/23/2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Miami,Florida,33180,South,FUR-FU-10001889,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Ultra Door Pull Handle,25.248,3,0.2,Low Profit
1770,CA-2017-146024,3/2/2017,3/8/2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Staple remover,6.976,4,0.2,Low Loss
149,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Anker Astro 15000mAh USB Portable Charger,149.97,3,0,Low Profit
1010,CA-2017-135034,8/1/2017,8/3/2017,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,Low Profit
405,CA-2017-117933,12/24/2017,12/29/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Staple holder,35.91,3,0,Low Profit
9008,CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 487,7.38,2,0,Low Profit
9734,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-PA-10000246,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0,Low Profit
8703,CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-PA-10000312,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1955,91.36,5,0.2,Medium Profit
6336,CA-2014-133305,7/11/2014,7/15/2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,0.2,Low Profit
7216,CA-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1996,25.92,4,0,Medium Profit
1401,CA-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,Low Profit
2866,US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000588,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 345,59.52,3,0,Medium Profit
2049,CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,Medium Profit
9964,CA-2015-143700,7/26/2015,7/26/2015,Same Day,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003072,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,0.2,Low Profit
2670,US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10002765,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Fellowes Advanced Computer Series Surge Protectors,105.96,4,0,Medium Profit
8827,US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10002986,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1898,26.72,5,0.2,Low Profit
1328,CA-2016-128258,3/30/2016,4/1/2016,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360,East,OFF-PA-10004156,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 188,11.34,1,0,Low Profit
3784,CA-2017-165204,11/13/2017,11/16/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10003716,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco Double-Tier Lockers,720.064,4,0.2,Low Loss
8982,CA-2016-110898,3/6/2016,3/12/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,Low Loss
3489,CA-2015-157322,7/2/2015,7/6/2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10004086,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,Low Loss
2136,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,Medium Profit
8382,CA-2016-134544,3/17/2016,3/19/2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",i.Sound Portable Power - 8000 mAh,84.784,2,0.2,Low Loss
7,CA-2014-115812,6/9/2014,6/14/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002833,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 322,7.28,4,0,Low Profit
4426,CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-BI-10000315,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Poly Designer Cover & Back,113.94,6,0,Medium Profit
595,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,OFF-AP-10004708,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,Medium Profit
7643,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002824,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Recycled Easel Ring Binders,17.904,4,0.7,Low Loss
3584,CA-2015-121650,12/10/2015,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10003569,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bretford CR8500 Series Meeting Room Furniture,801.96,2,0,High Profit
6818,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004995,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC DocuBind P400 Electric Binding System,3266.376,3,0.2,High Profit
3300,US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,Low Loss
227,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bevis 36 x 72 Conference Tables,622.45,5,0,High Profit
8940,CA-2015-134117,12/17/2015,12/19/2015,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002026,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Arch Ring Binders,92.96,2,0.2,Medium Profit
5738,CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003194,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0,Low Profit
4717,CA-2017-143126,12/3/2017,12/7/2017,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Bevis Oval Conference Table, Walnut",521.96,2,0,Medium Profit
7751,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10004002,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones International Size A4 Ring Binders,34.6,2,0,Medium Profit
5293,CA-2017-151218,6/20/2017,6/23/2017,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Plastic Stacking Crates & Casters,4.464,1,0.2,Low Profit
5740,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000232,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1975,12.96,2,0,Low Profit
5720,CA-2017-126550,3/29/2017,4/2/2017,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001031,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Adjustable Personal File Tote,81.4,5,0,Medium Profit
8835,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0,Medium Profit
732,US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-LA-10001317,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 520,6.3,2,0,Low Profit
8563,CA-2016-123540,4/2/2016,4/6/2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Executive Mid-Back Manager's Chair,1454.9,5,0,High Profit
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}","OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,Medium Profit
421,CA-2017-110478,3/4/2017,3/9/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,Low Profit
550,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,Low Loss
8634,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,OFF-AP-10004052,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,Low Profit
9304,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-PA-10003936,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1994,15.552,3,0.2,Low Profit
8949,CA-2014-132913,12/24/2014,12/26/2014,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037,West,OFF-AP-10003278,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0,Low Profit
3012,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,TEC-MA-10000822,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Lexmark MX611dhe Monochrome Laser Printer,2549.985,5,0.7,High Loss
9306,CA-2015-137603,9/19/2015,9/24/2015,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505,West,OFF-AR-10001972,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 323,8.4,5,0,Low Profit
9059,CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10001086,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,0.2,Medium Profit
2636,CA-2015-116750,7/5/2015,7/10/2015,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004728,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,Low Loss
2259,CA-2017-105214,6/16/2017,6/19/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,Low Profit
951,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 210,15.552,3,0.2,Low Profit
982,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,Low Profit
1594,CA-2014-117317,10/19/2014,10/19/2014,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Spiral Phone Message Books with Labels by Adams,13.44,3,0,Low Profit
9082,CA-2017-166898,9/11/2017,9/13/2017,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 192,19.44,3,0,Low Profit
8453,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10002880,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,Low Loss
2345,CA-2016-119025,2/22/2016,2/28/2016,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0,High Profit
324,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,Medium Profit
9187,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,High Profit
6908,CA-2016-140249,9/27/2016,10/3/2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Samsung Galaxy S4,1001.584,2,0.2,High Profit
7318,CA-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-PA-10003205,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,Low Profit
8688,CA-2016-144015,6/26/2016,6/26/2016,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,OFF-FA-10000624,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",OIC Binder Clips,17.9,5,0,Low Profit
8761,CA-2016-159891,1/31/2016,2/6/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,0,High Profit
480,CA-2016-100790,6/26/2016,7/2/2016,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Prang Colored Pencils,14.7,5,0,Low Profit
